5.527864045000421278e-01,1.223606797749978936e+00
5.886578454062342258e-01,1.289372637432579571e+00
6.253599322872479549e-01,1.353796317121658044e+00
6.628755384219533475e-01,1.416877836817213687e+00
7.011875370892199921e-01,1.478617196519246724e+00
7.402788015679172551e-01,1.539014396227757597e+00
7.801322051369150579e-01,1.598069435942746530e+00
8.207306210750827669e-01,1.655782315664211968e+00
8.620569226612905256e-01,1.712153035392155465e+00
9.040939831744072563e-01,1.767181595126576132e+00
9.468246758933034357e-01,1.820867994867475081e+00
9.902318740968480970e-01,1.873212234614850757e+00
1.034298451063911273e+00,1.924214314368704493e+00
1.079007280073362551e+00,1.973874234129035843e+00
1.124341234404071077e+00,2.022191993895844142e+00
1.170283187334907327e+00,2.069167593669130500e+00
1.216816012144740222e+00,2.114801033448894252e+00
1.263922582112440240e+00,2.159092313235135840e+00
1.311585770516876082e+00,2.202041433027853934e+00
1.359788450636918000e+00,2.243648392827050309e+00
1.408513495751435807e+00,2.283913192632724964e+00
1.457743779139298201e+00,2.322835832444875681e+00
1.507462174079376105e+00,2.360416312263505123e+00
1.557651553850537995e+00,2.396654632088611514e+00
1.608294791731654350e+00,2.431550791920195742e+00
1.659374761001594756e+00,2.465104791758256919e+00
1.710874334939228358e+00,2.497316631602795933e+00
1.762776386823425856e+00,2.528186311453813673e+00
1.815063789933055283e+00,2.557713831311307473e+00
1.867719417546987115e+00,2.585899191175278666e+00
1.920726142944091830e+00,2.612742391045728141e+00
1.974066839403237683e+00,2.638243430922654120e+00
2.027724380203294707e+00,2.662402310806058825e+00
2.081681638623134045e+00,2.685219030695940923e+00
2.135921487941623287e+00,2.706693590592300858e+00
2.190426801437633131e+00,2.726825990495137297e+00
2.245180452390032499e+00,2.745616230404452018e+00
2.300165314077691647e+00,2.763064310320244132e+00
2.355364259779480385e+00,2.779170230242513195e+00
2.410760162774267634e+00,2.793933990171260096e+00
2.466335896340924538e+00,2.807355590106484833e+00
2.522074333758319575e+00,2.819435030048187407e+00
2.577958348305321223e+00,2.830172309996366486e+00
2.633970813260801513e+00,2.839567429951024291e+00
2.690094601903629368e+00,2.847620389912159045e+00
2.746312587512673709e+00,2.854331189879770747e+00
2.802607643366804346e+00,2.859699829853860287e+00
2.858962642744891980e+00,2.863726309834428108e+00
2.915360458925804643e+00,2.866410629821473321e+00
2.971783965188413035e+00,2.867752789814995484e+00
3.028216034811586965e+00,2.867752789814995928e+00
3.084639541074196245e+00,2.866410629821473766e+00
3.141037357255108464e+00,2.863726309834428552e+00
3.197392356633195654e+00,2.859699829853861175e+00
3.253687412487326291e+00,2.854331189879771191e+00
3.309905398096370632e+00,2.847620389912158601e+00
3.366029186739198487e+00,2.839567429951024291e+00
3.422041651694678777e+00,2.830172309996366486e+00
3.477925666241680869e+00,2.819435030048187407e+00
3.533664103659075906e+00,2.807355590106484833e+00
3.589239837225731922e+00,2.793933990171260540e+00
3.644635740220520059e+00,2.779170230242513639e+00
3.699834685922308797e+00,2.763064310320243244e+00
3.754819547609968833e+00,2.745616230404451130e+00
3.809573198562367757e+00,2.726825990495137297e+00
3.864078512058376713e+00,2.706693590592300414e+00
3.918318361376867287e+00,2.685219030695940923e+00
3.972275619796705293e+00,2.662402310806058825e+00
4.025933160596762761e+00,2.638243430922654564e+00
4.079273857055907726e+00,2.612742391045727253e+00
4.132280582453012663e+00,2.585899191175278222e+00
4.184936210066945605e+00,2.557713831311306585e+00
4.237223613176574588e+00,2.528186311453812785e+00
4.289125665060772086e+00,2.497316631602795489e+00
4.340625238998405244e+00,2.465104791758256475e+00
4.391705208268345650e+00,2.431550791920194854e+00
4.442348446149462227e+00,2.396654632088611070e+00
4.492537825920624783e+00,2.360416312263504679e+00
4.542256220860702243e+00,2.322835832444875681e+00
4.591486504248564415e+00,2.283913192632724520e+00
4.640211549363082888e+00,2.243648392827050309e+00
4.688414229483123918e+00,2.202041433027854378e+00
4.736077417887560870e+00,2.159092313235134952e+00
4.783183987855260000e+00,2.114801033448893808e+00
4.829716812665092895e+00,2.069167593669130500e+00
4.875658765595929367e+00,2.022191993895843698e+00
4.920992719926637449e+00,1.973874234129035399e+00
4.965701548936089615e+00,1.924214314368704049e+00
5.009768125903153013e+00,1.873212234614850757e+00
5.053175324106698341e+00,1.820867994867474415e+00
5.095906016825592744e+00,1.767181595126575910e+00
5.137943077338710474e+00,1.712153035392155020e+00
5.179269378924917788e+00,1.655782315664211302e+00
5.219867794863085386e+00,1.598069435942745642e+00
5.259721198432083966e+00,1.539014396227756931e+00
5.298812462910780674e+00,1.478617196519246502e+00
5.337124461578047097e+00,1.416877836817213243e+00
5.374640067712753044e+00,1.353796317121657156e+00
5.411342154593766551e+00,1.289372637432579571e+00
5.447213595499958316e+00,1.223606797749978936e+00
