1.055728090000841446e-01,1.447213595499957872e+00
1.467086305145601233e-01,1.518751396689462796e+00
1.889059288701409045e-01,1.588829242752651139e+00
2.321428179463916330e-01,1.657447133689523566e+00
2.763974116228769540e-01,1.724605069500079413e+00
3.216478237791617900e-01,1.790303050184318678e+00
3.678721682948109528e-01,1.854541075742241807e+00
4.150485590493893095e-01,1.917319146173847910e+00
4.631551099224617829e-01,1.978637261479137877e+00
5.121699347935929625e-01,2.038495421658111262e+00
5.620711475423479930e-01,2.096893626710768732e+00
6.128368620482913531e-01,2.153831876637108955e+00
6.644451921909886316e-01,2.209310171437133707e+00
7.168742518500038630e-01,2.263328511110842101e+00
7.701021549049023029e-01,2.315886895658232358e+00
8.241070152352485412e-01,2.366985325079307589e+00
8.788669467206076114e-01,2.416623799374066017e+00
9.343600632405444362e-01,2.464802318542508530e+00
9.905644786746237163e-01,2.511520882584633796e+00
1.047458306902410374e+00,2.556779491500443147e+00
1.105019661803469333e+00,2.600578145289936582e+00
1.163226657257364849e+00,2.642916843953112327e+00
1.222057407143662733e+00,2.683795587489973045e+00
1.281490025341927463e+00,2.723214375900516071e+00
1.341502625731723075e+00,2.761173209184743627e+00
1.402073322192615379e+00,2.797672087342653935e+00
1.463180228604169297e+00,2.832711010374248328e+00
1.524801458845949753e+00,2.866289978279526807e+00
1.586915126797520337e+00,2.898408991058487594e+00
1.649499346338446859e+00,2.929068048711132910e+00
1.712532231348294243e+00,2.958267151237461423e+00
1.775991895706626522e+00,2.986006298637473577e+00
1.839856453293009952e+00,3.012285490911168928e+00
1.904104017987008346e+00,3.037104728058548808e+00
1.968712703668187070e+00,3.060464010079611441e+00
2.033660624216110158e+00,3.082363336974357715e+00
2.098925893510342533e+00,3.102802708742787630e+00
2.164486625430450228e+00,3.121782125384901185e+00
2.230320933855996834e+00,3.139301586900698382e+00
2.296406932666548162e+00,3.155361093290178331e+00
2.362722735741668689e+00,3.169960644553343698e+00
2.429246456960923339e+00,3.183100240690191818e+00
2.495956210203875258e+00,3.194779881700722246e+00
2.562830109350092922e+00,3.204999567584937648e+00
2.629846268279138144e+00,3.213759298342836246e+00
2.696982800870576735e+00,3.221059073974418485e+00
2.764217821003973174e+00,3.226898894479683477e+00
2.831529442558893273e+00,3.231278759858633443e+00
2.898895779414900620e+00,3.234198670111266161e+00
2.966294945451560583e+00,3.235658625237582520e+00
3.033705054548438973e+00,3.235658625237582520e+00
3.101104220585099824e+00,3.234198670111266161e+00
3.168470557441107616e+00,3.231278759858633443e+00
3.235782178996027270e+00,3.226898894479683921e+00
3.303017199129424153e+00,3.221059073974418485e+00
3.370153731720863188e+00,3.213759298342836246e+00
3.437169890649908410e+00,3.204999567584937203e+00
3.504043789796124742e+00,3.194779881700722690e+00
3.570753543039077549e+00,3.183100240690191818e+00
3.637277264258331755e+00,3.169960644553342810e+00
3.703593067333452282e+00,3.155361093290179220e+00
3.769679066144004054e+00,3.139301586900697938e+00
3.835513374569550216e+00,3.121782125384901185e+00
3.901074106489657911e+00,3.102802708742787630e+00
3.966339375783891175e+00,3.082363336974357715e+00
4.031287296331814041e+00,3.060464010079611441e+00
4.095895982012992320e+00,3.037104728058547920e+00
4.160143546706990492e+00,3.012285490911168928e+00
4.224008104293373478e+00,2.986006298637473577e+00
4.287467768651706201e+00,2.958267151237460979e+00
4.350500653661553585e+00,2.929068048711132022e+00
4.413084873202480551e+00,2.898408991058487150e+00
4.475198541154050247e+00,2.866289978279526363e+00
4.536819771395831147e+00,2.832711010374248328e+00
4.597926677807384621e+00,2.797672087342653935e+00
4.658497374268278257e+00,2.761173209184742738e+00
4.718509974658073425e+00,2.723214375900516071e+00
4.777942592856337711e+00,2.683795587489973045e+00
4.836773342742636927e+00,2.642916843953112327e+00
4.894980338196530667e+00,2.600578145289936138e+00
4.952541693097590070e+00,2.556779491500443147e+00
5.009435521325377394e+00,2.511520882584633796e+00
5.065639936759455786e+00,2.464802318542507642e+00
5.121133053279392833e+00,2.416623799374066017e+00
5.175892984764750793e+00,2.366985325079307589e+00
5.229897845095099029e+00,2.315886895658232358e+00
5.283125748149997136e+00,2.263328511110841212e+00
5.335554807809010924e+00,2.209310171437132819e+00
5.387163137951707981e+00,2.153831876637108955e+00
5.437928852457652340e+00,2.096893626710767844e+00
5.487830065206407149e+00,2.038495421658110818e+00
5.536844890077538217e+00,1.978637261479137655e+00
5.584951440950611357e+00,1.917319146173847244e+00
5.632127831705188825e+00,1.854541075742240697e+00
5.678352176220839986e+00,1.790303050184318012e+00
5.723602588377123546e+00,1.724605069500078525e+00
5.767857182053607978e+00,1.657447133689523566e+00
5.811094071129859095e+00,1.588829242752650472e+00
5.853291369485440931e+00,1.518751396689462574e+00
5.894427190999915744e+00,1.447213595499957872e+00
5.894427190999915744e+00,1.447213595499957872e+00
5.914505490081257477e+00,1.398763640338070546e+00
5.934721942538568662e+00,1.351302459771322573e+00
5.955073699848638213e+00,1.304830053799716394e+00
5.975557913488247941e+00,1.259346422423250234e+00
5.996171734934184094e+00,1.214851565641924758e+00
6.016912315663226707e+00,1.171345483455740188e+00
6.037776807152162917e+00,1.128828175864695860e+00
6.058762360877777198e+00,1.087299642868792215e+00
6.079866128316849583e+00,1.046759884468028590e+00
6.101085260946169875e+00,1.007208900662406315e+00
6.122416910242517218e+00,9.686466914519237248e-01
6.143858227682678752e+00,9.310732568365824857e-01
6.165406364743438061e+00,8.944885968163819312e-01
