1.447213595499957872e+00,7.763932022500210639e-01
1.472556275189582653e+00,8.306151189188132333e-01
1.498267939121461945e+00,8.837304658596706330e-01
1.524340979373076888e+00,9.357392430725937071e-01
1.550767788021905513e+00,9.866414505575820115e-01
1.577540757145428074e+00,1.036437088314636101e+00
1.604652278821122824e+00,1.085126156343755532e+00
1.632094745126469570e+00,1.132708654644940083e+00
1.659860548138947456e+00,1.179184583218190641e+00
1.687942079936035844e+00,1.224553942063506096e+00
1.716331732595214543e+00,1.268816731180887558e+00
1.745021898193960919e+00,1.311972950570334362e+00
1.774004968809756555e+00,1.354022600231846507e+00
1.803273336520079706e+00,1.394965680165424438e+00
1.832819393402409291e+00,1.434802190371067265e+00
1.862635531534225120e+00,1.473532130848775878e+00
1.892714142993005666e+00,1.511155501598550055e+00
1.923047619856231849e+00,1.547672302620389795e+00
1.953628354201380590e+00,1.583082533914294432e+00
1.984448738105933474e+00,1.617386195480265076e+00
2.015501163647368976e+00,1.650583287318300840e+00
2.046778022903164906e+00,1.682673809428402389e+00
2.078271707950802849e+00,1.713657761810569280e+00
2.109974610867760170e+00,1.743535144464801734e+00
2.141879123731517343e+00,1.772305957391099307e+00
2.173977638619552621e+00,1.799970200589462443e+00
2.206262547609346925e+00,1.826527874059891809e+00
2.238726242778378506e+00,1.851978977802386073e+00
2.271361116204125175e+00,1.876323511816945455e+00
2.304159559964068738e+00,1.899561476103570623e+00
2.337113966135687004e+00,1.921692870662261354e+00
2.370216726796459561e+00,1.942717695493017427e+00
2.403460234023865993e+00,1.962635950595838619e+00
2.436836879895385444e+00,1.981447635970725818e+00
2.470339056488496610e+00,1.999152751617678581e+00
2.503959155880679077e+00,2.015751297536696462e+00
2.537689570149411988e+00,2.031243273727779908e+00
2.571522691372175373e+00,2.045628680190929138e+00
2.605450911626447486e+00,2.058907516926143266e+00
2.639466622989707467e+00,2.071079783933422735e+00
2.673562217539436681e+00,2.082145481212768434e+00
2.707730087353112047e+00,2.092104608764179474e+00
2.741962624508212709e+00,2.100957166587654967e+00
2.776252221082220473e+00,2.108703154683197134e+00
2.810591269152612703e+00,2.115342573050804198e+00
2.844972160796868099e+00,2.120875421690477047e+00
2.879387288092466690e+00,2.125301700602214794e+00
2.913829043116889395e+00,2.128621409786018326e+00
2.948289817947612690e+00,2.130834549241887643e+00
2.982762004662117050e+00,2.131941118969821858e+00
3.017237995337882950e+00,2.131941118969821858e+00
3.051710182052387310e+00,2.130834549241887643e+00
3.086170956883110605e+00,2.128621409786018326e+00
3.120612711907532866e+00,2.125301700602214794e+00
3.155027839203131901e+00,2.120875421690477047e+00
3.189408730847388185e+00,2.115342573050804198e+00
3.223747778917779527e+00,2.108703154683197134e+00
3.258037375491786847e+00,2.100957166587655411e+00
3.292269912646888841e+00,2.092104608764179030e+00
3.326437782460563763e+00,2.082145481212767990e+00
3.360533377010292089e+00,2.071079783933423180e+00
3.394549088373552514e+00,2.058907516926142822e+00
3.428477308627825071e+00,2.045628680190928694e+00
3.462310429850588900e+00,2.031243273727779464e+00
3.496040844119321367e+00,2.015751297536696018e+00
3.529660943511503834e+00,1.999152751617678359e+00
3.563163120104615444e+00,1.981447635970726040e+00
3.596539765976134007e+00,1.962635950595838619e+00
3.629783273203540883e+00,1.942717695493017205e+00
3.662886033864312552e+00,1.921692870662261132e+00
3.695840440035931707e+00,1.899561476103570179e+00
3.728638883795874825e+00,1.876323511816945011e+00
3.761273757221621938e+00,1.851978977802385629e+00
3.793737452390653075e+00,1.826527874059891143e+00
3.826022361380447379e+00,1.799970200589462888e+00
3.858120876268482213e+00,1.772305957391099529e+00
3.890025389132239830e+00,1.743535144464801512e+00
3.921728292049197151e+00,1.713657761810569280e+00
3.953221977096834205e+00,1.682673809428401945e+00
3.984498836352631912e+00,1.650583287318300840e+00
4.015551261894066748e+00,1.617386195480264854e+00
4.046371645798619632e+00,1.583082533914294210e+00
4.076952380143768373e+00,1.547672302620389129e+00
4.107285857006994334e+00,1.511155501598549611e+00
4.137364468465775325e+00,1.473532130848775878e+00
4.167180606597590042e+00,1.434802190371067043e+00
4.196726663479919850e+00,1.394965680165423993e+00
4.225995031190244333e+00,1.354022600231846063e+00
4.254978101806038637e+00,1.311972950570333918e+00
4.283668267404785013e+00,1.268816731180887114e+00
4.312057920063963934e+00,1.224553942063505874e+00
4.340139451861051434e+00,1.179184583218190419e+00
4.367905254873529763e+00,1.132708654644939861e+00
4.395347721178876732e+00,1.085126156343755088e+00
4.422459242854571926e+00,1.036437088314635435e+00
4.449232211978093154e+00,9.866414505575817895e-01
4.475659020626922668e+00,9.357392430725934851e-01
4.501732060878537389e+00,8.837304658596701890e-01
4.527443724810416903e+00,8.306151189188129003e-01
4.552786404500041684e+00,7.763932022500210639e-01
